,url,title,genre,cag_rating,cag_release,tomatoScore,popcornScore
/m/dukes,/m/dukes,The Dukes,"[""Comedy"",""Drama""]",PG-13,2007,57,34
/m/kuch-na-kaho,/m/kuch-na-kaho,Kuch Na Kaho,"[""Art House & International""]",G,2003,null,72
/m/passage_to_zarahemla,/m/passage_to_zarahemla,Passage to Zarahemla,"[""Action & Adventure""]",PG-13,2007,null,49
/m/blood_gnome,/m/blood_gnome,Blood Gnome,"[""Horror""]",R,2004,null,18
/m/princess_of_nebraska,/m/princess_of_nebraska,The Princess of Nebraska,"[""Art House & International"",""Drama""]",NR,2008,null,25
/m/forbidden-1932,/m/forbidden-1932,Forbidden,"[""Classics"",""Drama"",""Romance""]",NR,1932,null,64
/m/born_american,/m/born_american,Born American,"[""Action & Adventure"",""Art House & International"",""Mystery & Suspense""]",R,1986,null,23
/m/looking_for_eric,/m/looking_for_eric,Looking for Eric,"[""Art House & International"",""Comedy"",""Drama"",""Sports & Fitness""]",G,2010,85,78
/m/kikis_delivery_service,/m/kikis_delivery_service,Kiki's Delivery Service,"[""Action & Adventure"",""Animation"",""Kids & Family"",""Science Fiction & Fantasy""]",G,1989,97,88
/m/metallica_some_kind_of_monster,/m/metallica_some_kind_of_monster,Metallica: Some Kind of Monster,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",R,2004,89,83
/m/short_order_2008,/m/short_order_2008,Short Order,"[""Art House & International"",""Comedy"",""Drama""]",NR,2008,null,48
/m/10002308-beat,/m/10002308-beat,The Beat,"[""Action & Adventure"",""Comedy"",""Drama"",""Science Fiction & Fantasy""]",R,2003,null,100
/m/the_great_wall_2017,/m/the_great_wall_2017,The Great Wall,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",PG-13,2017,36,42
/m/grown_ups,/m/grown_ups,Grown Ups,"[""Comedy""]",PG-13,2010,10,62
/m/50_to_1,/m/50_to_1,50 to 1,"[""Drama"",""Kids & Family""]",PG-13,2014,17,70
/m/patch_of_blue,/m/patch_of_blue,A Patch of Blue,"[""Classics"",""Drama"",""Romance""]",NR,2000,100,91
/m/the_real_dirt_on_farmer_john_2007,/m/the_real_dirt_on_farmer_john_2007,The Real Dirt on Farmer John,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",NR,2007,88,78
/m/the_apostate_2016,/m/the_apostate_2016,The Apostate (El Apóstata),"[""Comedy""]",NR,2016,78,34
/m/galaxina,/m/galaxina,Galaxina,"[""Comedy"",""Science Fiction & Fantasy""]",R,1980,17,24
/m/summer-wars,/m/summer-wars,Summer Wars (Sama Wozu),"[""Action & Adventure"",""Animation"",""Comedy"",""Science Fiction & Fantasy""]",PG,2010,77,88
/m/1120518-mistaken_identity,/m/1120518-mistaken_identity,Mistaken Identity,"[""Drama"",""Mystery & Suspense""]",NR,1999,null,52
/m/pulse,/m/pulse,Pulse,"[""Horror"",""Mystery & Suspense""]",PG-13,2006,11,27
/m/ride_2018,/m/ride_2018,Ride,"[""Mystery & Suspense""]",PG-13,2018,33,38
/m/hornblower-the-frogs-and-the-lobsters-horatio-hornblower-the-wrong-war,/m/hornblower-the-frogs-and-the-lobsters-horatio-hornblower-the-wrong-war,Hornblower: The Frogs and the Lobsters (Horatio Hornblower: The Wrong War),"[""Drama"",""Television""]",NR,1999,null,92
/m/vampire_resurrection,/m/vampire_resurrection,Vampire Resurrection,"[""Horror""]",R,2001,null,36
/m/black_scorpion_ii,/m/black_scorpion_ii,Black Scorpion II,"[""Action & Adventure"",""Science Fiction & Fantasy""]",R,1997,null,41
/m/miss-austen-regrets,/m/miss-austen-regrets,Miss Austen Regrets,"[""Drama"",""Television""]",NR,2008,null,70
/m/children_of_the_night,/m/children_of_the_night,Children of the Night,"[""Horror""]",R,1991,null,35
/m/holiday-in-the-sun,/m/holiday-in-the-sun,Holiday in the Sun,"[""Comedy"",""Kids & Family""]",G,2001,null,55
/m/darkon,/m/darkon,Darkon,"[""Documentary"",""Musical & Performing Arts"",""Science Fiction & Fantasy"",""Special Interest""]",NR,2006,89,65
/m/still_waiting,/m/still_waiting,Still Waiting...,"[""Comedy""]",R,2008,null,17
/m/the_look_of_love_2013,/m/the_look_of_love_2013,The Look of Love,"[""Comedy"",""Drama"",""Romance""]",NR,2013,54,35
/m/1135754-bushs_brain,/m/1135754-bushs_brain,Bush's Brain,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",PG-13,2004,63,58
/m/knife_in_the_water,/m/knife_in_the_water,Knife in the Water,"[""Art House & International"",""Drama""]",NR,1962,100,85
/m/dark_house_2010,/m/dark_house_2010,Dark House,"[""Horror"",""Mystery & Suspense""]",R,2009,null,20
/m/goodbye_to_all_that,/m/goodbye_to_all_that,Goodbye to All That,"[""Comedy"",""Drama""]",NR,2014,62,31
/m/san_francisco,/m/san_francisco,San Francisco,"[""Classics"",""Drama"",""Romance""]",NR,1936,100,71
/m/wild_things_3,/m/wild_things_3,Wild Things 3,"[""Action & Adventure"",""Drama"",""Mystery & Suspense"",""Television""]",R,2005,null,24
/m/american_loser_2007,/m/american_loser_2007,American Loser,"[""Comedy"",""Drama""]",R,2007,null,34
/m/jack_smith_and_the_destruction_of_atlantis,/m/jack_smith_and_the_destruction_of_atlantis,Jack Smith and the Destruction of Atlantis,"[""Documentary"",""Musical & Performing Arts"",""Television""]",NR,2006,85,86
/m/chan_is_missing,/m/chan_is_missing,Chan Is Missing,"[""Art House & International"",""Comedy""]",R,1982,100,75
/m/pilots_wife,/m/pilots_wife,The Pilot's Wife,"[""Drama"",""Television""]",PG-13,2002,null,43
/m/jesse_james_meets_frankensteins_daughter,/m/jesse_james_meets_frankensteins_daughter,Jesse James Meets Frankenstein's Daughter,"[""Horror"",""Mystery & Suspense"",""Western""]",NR,1965,14,11
/m/welcome_mr_marshall,/m/welcome_mr_marshall,Welcome Mr. Marshall! (Bienvenido Mister Marshall),"[""Art House & International"",""Comedy""]",NR,1953,null,96
/m/the_prince_2015,/m/the_prince_2015,The Prince,"[""Drama""]",R,2014,null,23
/m/beatles_the_yellow_submarine,/m/beatles_the_yellow_submarine,Yellow Submarine,"[""Action & Adventure"",""Animation"",""Comedy"",""Cult Movies"",""Kids & Family"",""Musical & Performing Arts"",""Science Fiction & Fantasy""]",G,1968,97,84
/m/du-shen-2-god-of-gamblers-return,/m/du-shen-2-god-of-gamblers-return,Du shen 2 (God of Gamblers' Return),"[""Action & Adventure"",""Art House & International"",""Comedy""]",NR,1994,null,66
/m/off_limits,/m/off_limits,Off Limits,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1988,50,32
/m/street_of_crocodiles_1987,/m/street_of_crocodiles_1987,Street of Crocodiles,"[""Animation"",""Special Interest""]",NR,1987,null,93
/m/1010685-invasion_usa,/m/1010685-invasion_usa,Invasion U.S.A.,"[""Action & Adventure"",""Mystery & Suspense""]",PG,1985,18,51
/m/the_waiting_game_1999,/m/the_waiting_game_1999,The Waiting Game,"[""Art House & International"",""Comedy"",""Drama""]",NR,1999,null,33
/m/flying_blind_2012,/m/flying_blind_2012,Flying Blind,"[""Drama""]",NR,2013,50,45
/m/the_princess_and_the_call_girl,/m/the_princess_and_the_call_girl,The Princess and the Call Girl,"[""Comedy"",""Drama""]",R,1984,null,20
/m/karan_arjun,/m/karan_arjun,Karan Arjun,"[""Action & Adventure"",""Art House & International"",""Comedy"",""Drama"",""Musical & Performing Arts""]",NR,1995,null,69
/m/the_obama_effect,/m/the_obama_effect,The Obama Effect,"[""Comedy""]",PG-13,2012,null,35
/m/america_brown,/m/america_brown,America Brown,"[""Art House & International"",""Drama""]",NR,2004,80,50
/m/old_maid,/m/old_maid,The Old Maid,"[""Classics"",""Drama""]",NR,1939,null,75
/m/relentless,/m/relentless,Relentless,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1989,40,34
/m/queens_of_comedy,/m/queens_of_comedy,The Queens of Comedy,"[""Comedy"",""Documentary""]",R,2000,null,86
/m/1035063-above_suspicion,/m/1035063-above_suspicion,Above Suspicion,"[""Action & Adventure"",""Classics"",""Drama"",""Mystery & Suspense""]",NR,1943,null,28
/m/jiminy_glick_in_lalawood,/m/jiminy_glick_in_lalawood,Jiminy Glick in Lalawood,"[""Action & Adventure"",""Art House & International"",""Comedy"",""Sports & Fitness""]",R,2005,22,32
/m/unmarried_woman,/m/unmarried_woman,An Unmarried Woman,"[""Comedy"",""Drama""]",R,1978,91,72
/m/mighty_wind,/m/mighty_wind,A Mighty Wind,"[""Comedy""]",PG-13,2003,87,75
/m/hatching-pete,/m/hatching-pete,Hatching Pete,"[""Kids & Family"",""Television""]",NR,2009,null,60
/m/snowflake,/m/snowflake,Snowflake (Schneeflöckchen),"[""Action & Adventure"",""Art House & International"",""Comedy""]",NR,2017,100,91
/m/jolene,/m/jolene,Jolene,"[""Drama""]",R,2008,48,44
/m/jonestown_the_life_and_death_of_peoples_temple,/m/jonestown_the_life_and_death_of_peoples_temple,American Experience,"[""Documentary""]",NR,2006,94,89
/m/grumpier_old_men,/m/grumpier_old_men,Grumpier Old Men,"[""Comedy""]",PG-13,1995,17,62
/m/homecoming_the_a_christmas_story,/m/homecoming_the_a_christmas_story,The Homecoming: A Christmas Story,"[""Drama"",""Kids & Family"",""Television""]",PG,1971,null,86
/m/the_two_jakes,/m/the_two_jakes,The Two Jakes,"[""Comedy"",""Drama"",""Mystery & Suspense""]",R,1990,68,38
/m/bright_shining_lie,/m/bright_shining_lie,A Bright Shining Lie,"[""Drama"",""Television""]",R,1998,null,51
/m/1068461-heavy_metal,/m/1068461-heavy_metal,Heavy Metal,"[""Action & Adventure"",""Animation"",""Science Fiction & Fantasy""]",R,1981,60,67
/m/freedom_2015,/m/freedom_2015,Freedom,"[""Drama"",""Musical & Performing Arts""]",R,2015,null,52
/m/district_13_ultimatum,/m/district_13_ultimatum,Banlieue 13 - Ultimatum (District 13: Ultimatum),"[""Action & Adventure"",""Art House & International""]",R,2009,74,55
/m/paper_moon,/m/paper_moon,Paper Moon,"[""Classics"",""Comedy"",""Drama"",""Romance""]",PG,1973,92,94
/m/an-evening-with-kevin-smith,/m/an-evening-with-kevin-smith,An Evening with Kevin Smith,"[""Comedy"",""Documentary"",""Television""]",NR,2001,100,92
/m/10001813-10001813-viva_erotica,/m/10001813-10001813-viva_erotica,Se qing nan nu (Viva Erotica),"[""Art House & International"",""Comedy"",""Drama""]",NR,1997,null,65
/m/spontaneous_combustion,/m/spontaneous_combustion,Spontaneous Combustion,"[""Horror"",""Science Fiction & Fantasy""]",R,1990,null,17
/m/the_nightingale_2018,/m/the_nightingale_2018,The Nightingale,"[""Drama""]",R,2019,86,80
/m/bandit_queen,/m/bandit_queen,Bandit Queen,"[""Art House & International"",""Documentary"",""Drama""]",R,1995,100,83
/m/a_bread_factory_part_two_walk_with_me_a_while,/m/a_bread_factory_part_two_walk_with_me_a_while,"A Bread Factory, Part Two: Walk with Me a While","[""Drama"",""Musical & Performing Arts""]",NR,2018,100,83
/m/clubbed_to_death_1996,/m/clubbed_to_death_1996,Clubbed to Death,"[""Art House & International"",""Comedy""]",NR,1996,null,78
/m/summer_of_sam,/m/summer_of_sam,Summer of Sam,"[""Drama"",""Mystery & Suspense""]",R,1999,51,60
/m/marc_pease_experience,/m/marc_pease_experience,The Marc Pease Experience,"[""Comedy""]",PG-13,2009,18,14
/m/repentance_2014,/m/repentance_2014,Repentance,"[""Horror"",""Mystery & Suspense""]",R,2014,20,42
/m/loitering_with_intent,/m/loitering_with_intent,Loitering With Intent,"[""Comedy"",""Drama""]",NR,2015,33,26
/m/mon_mon_mon_monsters,/m/mon_mon_mon_monsters,Mon Mon Mon Monsters,"[""Art House & International"",""Horror""]",NR,2017,78,53
/m/swinging_with_the_finkels,/m/swinging_with_the_finkels,Swinging With The Finkels,"[""Comedy"",""Romance""]",R,2011,null,20
/m/1112553-risk,/m/1112553-risk,Risk,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,2000,80,50
/m/desperate_remedies,/m/desperate_remedies,Desperate Remedies,"[""Drama""]",R,1993,40,73
/m/the-evil-dead,/m/the-evil-dead,The Evil Dead,"[""Horror"",""Science Fiction & Fantasy""]",R,1981,95,84
/m/hum_tumhare_hain_sanam,/m/hum_tumhare_hain_sanam,Hum Tumhare Hain Sanam,"[""Art House & International"",""Drama"",""Romance""]",NR,2002,null,49
/m/chorus_line,/m/chorus_line,A Chorus Line,"[""Comedy"",""Drama"",""Musical & Performing Arts""]",PG-13,1985,40,62
/m/1004329-cleopatra,/m/1004329-cleopatra,Cleopatra,"[""Classics"",""Drama""]",NR,1934,82,66
/m/sunflower_2007,/m/sunflower_2007,Sunflower,"[""Art House & International"",""Drama"",""Romance""]",NR,2007,69,74
/m/pinchcliffe_grand_prix,/m/pinchcliffe_grand_prix,Pinchcliffe Grand Prix,"[""Action & Adventure"",""Animation"",""Comedy"",""Kids & Family""]",G,1975,null,94
/m/ed,/m/ed,Ed,"[""Comedy"",""Kids & Family""]",PG,1996,null,22
/m/coquette,/m/coquette,Coquette,"[""Classics"",""Drama""]",NR,1929,null,24
/m/the_whisperer_in_darkness_2011,/m/the_whisperer_in_darkness_2011,The Whisperer In Darkness,"[""Science Fiction & Fantasy""]",NR,2011,86,65
/m/1011392-kansas,/m/1011392-kansas,Kansas,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1988,20,19
/m/kellys_heroes,/m/kellys_heroes,Kelly's Heroes,"[""Action & Adventure"",""Classics"",""Comedy"",""Drama""]",PG,1970,76,88
/m/just_a_little_harmless_sex,/m/just_a_little_harmless_sex,Just a Little Harmless Sex,"[""Comedy"",""Romance""]",R,1999,20,53
/m/suburbia,/m/suburbia,Suburbia,"[""Comedy"",""Drama""]",R,1997,65,68
/m/blind-chance,/m/blind-chance,Blind Chance (Przypadek),"[""Art House & International"",""Drama"",""Science Fiction & Fantasy""]",NR,1989,70,86
/m/late_autumn_1973,/m/late_autumn_1973,Late Autumn (Akibiyori),"[""Art House & International"",""Drama""]",NR,1973,100,87
/m/shanghai_triad,/m/shanghai_triad,Shanghai Triad (Yao a yao yao dao waipo qiao),"[""Action & Adventure"",""Art House & International"",""Drama""]",R,1995,87,71
/m/the-hero-of-color-city,/m/the-hero-of-color-city,The Hero of Color City,"[""Animation"",""Kids & Family""]",G,2014,25,48
/m/the_white_king,/m/the_white_king,The White King,"[""Action & Adventure"",""Art House & International"",""Drama"",""Science Fiction & Fantasy""]",NR,2017,71,62
/m/twisted_nerve,/m/twisted_nerve,Twisted Nerve,"[""Classics"",""Drama"",""Horror"",""Mystery & Suspense""]",NR,1969,null,67
/m/best_worst_thing_that_ever_could_have_happened_2016,/m/best_worst_thing_that_ever_could_have_happened_2016,Best Worst Thing That Ever Could Have Happened...,"[""Documentary""]",NR,2016,94,76
/m/the_violent_professionals,/m/the_violent_professionals,The Violent Professionals,"[""Drama""]",NR,1973,null,53
/m/the_boxtrolls,/m/the_boxtrolls,The Boxtrolls,"[""Action & Adventure"",""Animation"",""Comedy"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,2014,77,63
/m/the_terror_within,/m/the_terror_within,The Terror Within,"[""Action & Adventure"",""Horror"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",R,1977,null,21
/m/gregory_crewdson_brief_encounters_2012,/m/gregory_crewdson_brief_encounters_2012,Gregory Crewdson: Brief Encounters,"[""Documentary"",""Musical & Performing Arts""]",NR,2012,94,83
/m/saints_and_sinners_2004,/m/saints_and_sinners_2004,Saints and Sinners,"[""Documentary"",""Special Interest"",""Faith & Spirituality""]",NR,2004,64,17
/m/going_down,/m/going_down,Going Down,"[""Comedy""]",R,2003,null,41
/m/hippie_hippie_shake,/m/hippie_hippie_shake,Hippie Hippie Shake,"[""Comedy"",""Drama""]",R,2010,null,67
/m/kitchen_toto,/m/kitchen_toto,The Kitchen Toto,"[""Art House & International"",""Drama""]",PG-13,1987,null,71
/m/10008046-flock_of_dodos,/m/10008046-flock_of_dodos,Flock of Dodos: The Evolution-Intelligent Design Circus,"[""Special Interest""]",PG,2006,null,77
/m/7_days_in_havana,/m/7_days_in_havana,7 Days in Havana,"[""Drama""]",NR,2012,40,33
/m/return-of-the-secaucus-seven,/m/return-of-the-secaucus-seven,Return of the Secaucus Seven,"[""Art House & International"",""Comedy"",""Drama""]",R,1980,81,74
/m/lovers_and_other_strangers,/m/lovers_and_other_strangers,Lovers and Other Strangers,"[""Comedy"",""Romance""]",PG,1971,100,71
/m/the_big_short,/m/the_big_short,The Big Short,"[""Drama""]",R,2015,88,87
/m/1157247-london,/m/1157247-london,London,"[""Drama""]",R,2006,14,60
/m/1009058-gung_ho,/m/1009058-gung_ho,Gung Ho,"[""Comedy""]",PG-13,1986,33,45
/m/the_boy_downstairs,/m/the_boy_downstairs,The Boy Downstairs,"[""Comedy""]",PG-13,2018,63,39
/m/maricookie-and-the-killer-tarantula-in-8-legs-to-love-you,/m/maricookie-and-the-killer-tarantula-in-8-legs-to-love-you,Mari-Cookie and the Killer Tarantula in 8 Legs to Love You,"[""Comedy"",""Horror""]",NR,2001,null,50
/m/file_on_thelma_jordon,/m/file_on_thelma_jordon,The File on Thelma Jordon,"[""Drama"",""Mystery & Suspense""]",NR,1949,null,73
/m/jai_ho,/m/jai_ho,Jai Ho,"[""Action & Adventure"",""Drama""]",NR,2014,20,47
/m/daughter-of-the-dragon-1931,/m/daughter-of-the-dragon-1931,Daughter of the Dragon,"[""Drama"",""Mystery & Suspense""]",NR,1931,null,40
/m/unchained_memories_readings_from_the_slave_narratives,/m/unchained_memories_readings_from_the_slave_narratives,Unchained Memories: Readings from the Slave Narratives,"[""Documentary"",""Special Interest""]",NR,2002,null,67
/m/my_lucky_stars,/m/my_lucky_stars,My Lucky Stars (Fuk sing go jiu) (Winners & Sinners 2: My Lucky Stars),"[""Action & Adventure"",""Art House & International"",""Comedy""]",PG-13,1985,null,59
/m/murder2004,/m/murder2004,Murder,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,2004,null,55
/m/sylvio,/m/sylvio,Sylvio,"[""Comedy""]",NR,2017,85,74
/m/the_prosecution_of_an_american_president,/m/the_prosecution_of_an_american_president,The Prosecution of an American President,"[""Documentary"",""Special Interest""]",NR,2012,null,75
/m/yolanda_and_the_thief,/m/yolanda_and_the_thief,Yolanda and the Thief,"[""Comedy"",""Musical & Performing Arts"",""Science Fiction & Fantasy"",""Romance""]",NR,1945,80,53
/m/rara_2015,/m/rara_2015,Rara,"[""Art House & International"",""Drama""]",NR,2016,100,70
/m/uncle_howard,/m/uncle_howard,Uncle Howard,"[""Documentary""]",NR,2016,91,60
/m/outrage-1950,/m/outrage-1950,Outrage,"[""Drama"",""Horror""]",NR,1950,null,83
/m/blade_ii,/m/blade_ii,Blade II,"[""Action & Adventure"",""Horror""]",R,2002,57,68
/m/spiderman_2,/m/spiderman_2,Spider-Man 2,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG-13,2004,93,82
/m/flyboys,/m/flyboys,Flyboys,"[""Action & Adventure"",""Drama""]",PG-13,2006,33,67
/m/losing_ground_1982,/m/losing_ground_1982,Losing Ground,"[""Comedy""]",NR,1982,100,33
/m/babel-1999,/m/babel-1999,Babel,"[""Kids & Family"",""Science Fiction & Fantasy""]",NR,1999,null,46
/m/hannah_montana_one_in_a_million,/m/hannah_montana_one_in_a_million,Hannah Montana: One in a Million,"[""Comedy"",""Kids & Family"",""Television""]",NR,2007,null,75
/m/emperors_new_groove,/m/emperors_new_groove,The Emperor's New Groove,"[""Animation"",""Kids & Family"",""Science Fiction & Fantasy""]",G,2000,85,83
/m/milius,/m/milius,Milius,"[""Documentary"",""Special Interest""]",NR,2013,94,87
/m/about_adam,/m/about_adam,About Adam,"[""Art House & International"",""Comedy"",""Drama""]",R,2000,68,47
/m/20th_century_boys_2_the_last_hope,/m/20th_century_boys_2_the_last_hope,20-seiki shônen: Dai 2 shô - Saigo no kibô (20th Century Boys: Chapter Two - The Last Hope),"[""Art House & International"",""Drama"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",NR,2009,null,51
/m/1086058-bridge,/m/1086058-bridge,The Bridge (Die Brücke),"[""Art House & International"",""Drama""]",NR,1959,100,87
/m/that_little_monster,/m/that_little_monster,That Little Monster,"[""Comedy"",""Horror"",""Science Fiction & Fantasy""]",NR,1994,null,78
/m/is_there_life_out_there,/m/is_there_life_out_there,Is There Life out There?,"[""Drama"",""Television""]",R,1994,null,92
/m/rosenstrasse,/m/rosenstrasse,Rosenstrasse,"[""Art House & International"",""Drama""]",PG-13,2004,55,68
/m/star_trek_ii_the_wrath_of_khan,/m/star_trek_ii_the_wrath_of_khan,Star Trek II: The Wrath of Khan,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG,1982,87,90
/m/jim_2010,/m/jim_2010,Jim,"[""Drama"",""Science Fiction & Fantasy""]",NR,2010,38,29
/m/the_land_girls,/m/the_land_girls,The Land Girls,"[""Comedy"",""Drama""]",R,1998,61,53
/m/my_life_as_a_zucchini,/m/my_life_as_a_zucchini,My Life as a Zucchini (Ma vie de courgette),"[""Animation"",""Art House & International"",""Kids & Family""]",PG-13,2017,98,88
/m/happythankyoumoreplease,/m/happythankyoumoreplease,HappyThankYouMorePlease,"[""Comedy""]",R,2011,42,60
/m/3_and_12_minutes_10_bullets,/m/3_and_12_minutes_10_bullets,"3 And 1/2 Minutes, 10 Bullets","[""Documentary""]",NR,2015,100,88
/m/leprechaun-in-the-hood,/m/leprechaun-in-the-hood,Leprechaun in the Hood,"[""Horror""]",R,2000,22,32
/m/samurai_cowboy,/m/samurai_cowboy,Samurai Cowboy,"[""Comedy"",""Western""]",NR,1993,null,50
/m/asbury_park_riot_redemption_rock_n_roll,/m/asbury_park_riot_redemption_rock_n_roll,"Asbury Park: Riot, Redemption, Rock n Roll","[""Documentary""]",NR,2019,100,88
/m/h_2014,/m/h_2014,H.,"[""Drama""]",NR,2014,89,34
/m/dohee_ya,/m/dohee_ya,Dohee-ya (A Girl at My Door),"[""Art House & International"",""Drama""]",NR,2015,93,74
/m/silent_night_deadly_night_4_initiation,/m/silent_night_deadly_night_4_initiation,"Silent Night, Deadly Night 4: Initiation","[""Horror""]",R,1990,null,20
/m/tweek_city,/m/tweek_city,Tweek City,"[""Art House & International"",""Mystery & Suspense""]",NR,2005,null,38
/m/great_match,/m/great_match,La Gran final (The Great Match),"[""Art House & International"",""Comedy""]",NR,2006,null,81
/m/ski_school_2,/m/ski_school_2,Ski School 2,"[""Comedy""]",R,1994,null,43
/m/spinning_man,/m/spinning_man,Spinning Man,"[""Mystery & Suspense""]",R,2018,42,37
/m/10011721-broken_hill,/m/10011721-broken_hill,Broken Hill,"[""Drama"",""Kids & Family""]",PG,2009,50,61
/m/story_of_seabiscuit,/m/story_of_seabiscuit,The Story of Seabiscuit,"[""Classics"",""Drama"",""Kids & Family"",""Romance""]",NR,1949,null,52
/m/name_for_evil,/m/name_for_evil,A Name for Evil (The Grove) (The Face of Evil),"[""Drama"",""Horror"",""Mystery & Suspense""]",R,1973,null,33
/m/ive_heard_the_mermaids_singing,/m/ive_heard_the_mermaids_singing,I've Heard the Mermaids Singing,"[""Art House & International"",""Comedy"",""Drama"",""Romance""]",R,1987,100,68
/m/10010667-hangover,/m/10010667-hangover,The Hangover,"[""Comedy""]",R,2009,78,84
/m/murdercycle,/m/murdercycle,Murdercycle,"[""Horror"",""Science Fiction & Fantasy""]",PG-13,1998,null,42
/m/shrimp_on_the_barbie,/m/shrimp_on_the_barbie,Shrimp on the Barbie,"[""Comedy""]",PG-13,1990,null,39
/m/spring_breakdown,/m/spring_breakdown,Spring Breakdown,"[""Comedy""]",R,2009,55,27
/m/storm_boy,/m/storm_boy,Storm Boy,"[""Drama"",""Kids & Family""]",NR,1976,null,74
/m/schneider_vs_bax,/m/schneider_vs_bax,Schneider vs. Bax,"[""Comedy"",""Drama"",""Mystery & Suspense""]",NR,2015,63,51
/m/1042466-boiling_point,/m/1042466-boiling_point,Boiling Point,"[""Action & Adventure"",""Art House & International"",""Drama"",""Mystery & Suspense""]",R,1993,18,21
/m/joe_dirt,/m/joe_dirt,Joe Dirt,"[""Comedy""]",PG-13,2001,11,63
/m/winning_team,/m/winning_team,The Winning Team,"[""Classics"",""Drama""]",NR,1952,null,64
/m/the_lodgers,/m/the_lodgers,The Lodgers,"[""Horror""]",R,2018,55,43
/m/we_dive_at_dawn,/m/we_dive_at_dawn,We Dive at Dawn,"[""Action & Adventure"",""Classics""]",NR,1943,null,46
/m/house_of_wax_2005,/m/house_of_wax_2005,House of Wax,"[""Horror"",""Mystery & Suspense""]",R,2005,26,42
/m/1001074-anne_of_green_gables,/m/1001074-anne_of_green_gables,Anne of Green Gables,"[""Drama"",""Kids & Family""]",G,1985,100,96
/m/source_code,/m/source_code,Source Code,"[""Action & Adventure"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",PG-13,2011,92,82
/m/hey_arnold_the_jungle_movie,/m/hey_arnold_the_jungle_movie,Hey Arnold! The Jungle Movie,"[""Comedy""]",NR,2017,100,93
/m/man_is_not_a_bird,/m/man_is_not_a_bird,Man is Not a Bird (Covek nije tica),"[""Art House & International"",""Comedy"",""Drama"",""Special Interest"",""Romance""]",NR,1965,100,79
/m/ill_remember_april,/m/ill_remember_april,I'll Remember April,"[""Action & Adventure"",""Drama"",""Kids & Family""]",NR,1999,null,57
/m/bananaz,/m/bananaz,Bananaz,"[""Musical & Performing Arts""]",NR,2008,null,72
/m/grey_owl,/m/grey_owl,Grey Owl,"[""Drama""]",PG-13,1999,17,56
/m/the_search_for_one_eyed_jimmy_1994,/m/the_search_for_one_eyed_jimmy_1994,The Search for One-Eyed Jimmy,"[""Comedy"",""Mystery & Suspense""]",R,1994,null,69
/m/rocket_singh_salesman_of_the_year,/m/rocket_singh_salesman_of_the_year,Rocket Singh - Salesman of the Year,"[""Art House & International"",""Comedy""]",PG,2009,83,67
/m/flaming_star,/m/flaming_star,Flaming Star,"[""Action & Adventure"",""Classics"",""Drama"",""Musical & Performing Arts"",""Western""]",PG,1960,91,72
/m/1016584-poseidon_adventure,/m/1016584-poseidon_adventure,The Poseidon Adventure,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",PG,1972,79,75
/m/dance_me_outside,/m/dance_me_outside,Dance Me Outside,"[""Drama""]",R,1994,69,91
/m/here_and_there,/m/here_and_there,Here and There,"[""Art House & International"",""Comedy"",""Drama""]",NR,2010,67,67
/m/dream_demon,/m/dream_demon,Dream Demon,"[""Horror""]",R,1988,null,36
/m/affair_of_the_necklace,/m/affair_of_the_necklace,The Affair of the Necklace,"[""Drama"",""Romance""]",R,2001,15,43
/m/carbon_nation,/m/carbon_nation,Carbon Nation,"[""Documentary"",""Special Interest""]",PG,2011,40,76
/m/bone_daddy,/m/bone_daddy,Bone Daddy,"[""Horror"",""Mystery & Suspense""]",R,1998,null,20
/m/to_the_wonder,/m/to_the_wonder,To The Wonder,"[""Drama"",""Romance""]",R,2013,46,37
/m/1010702-invitation_to_hell,/m/1010702-invitation_to_hell,Invitation to Hell,"[""Drama"",""Horror"",""Mystery & Suspense"",""Television""]",NR,1984,null,25
/m/the_doctor_and_the_devils,/m/the_doctor_and_the_devils,The Doctor and the Devils,"[""Art House & International"",""Drama"",""Horror""]",R,1985,null,36
/m/1014804-neighbors,/m/1014804-neighbors,Neighbors,"[""Comedy""]",R,1981,63,49
/m/mau_mau_sex_sex,/m/mau_mau_sex_sex,Mau Mau Sex Sex,"[""Documentary"",""Musical & Performing Arts"",""Television""]",NR,2001,78,60
/m/chicago_10,/m/chicago_10,Chicago 10,"[""Animation"",""Documentary"",""Drama""]",R,2008,81,77
